1, 8, 0.5565546751022339, 1.1369248628616333
1, 4, 0.4403720200061798, 1.4214918613433838
1, 11, 0.5243701934814453, 1.2704658508300781
1, 3, 0.49681174755096436, 1.3542252779006958
1, 5, 0.5327067971229553, 1.2600386142730713
1, 10, 0.5635527968406677, 1.1642180681228638
1, 6, 0.4590575397014618, 1.3828823566436768
1, 7, 0.4323295056819916, 1.472104787826538
1, 2, 0.47562047839164734, 1.3642915487289429
1, 9, 0.5028848648071289, 1.303366780281067
1, 1, 0.49910768866539, 1.2992101907730103
1, 0, 0.5866917967796326, 1.1139687299728394
2, 4, 0.6452684998512268, 0.9970081448554993
2, 11, 0.6859548687934875, 0.8367332220077515
2, 3, 0.6946401596069336, 0.8622351884841919
2, 9, 0.6987833380699158, 0.798052191734314
2, 5, 0.7124852538108826, 0.8065927624702454
2, 8, 0.7100945115089417, 0.7722246646881104
2, 6, 0.6541411876678467, 0.9000458717346191
2, 10, 0.7058587670326233, 0.7986404895782471
2, 0, 0.7186503410339355, 0.7562655806541443
2, 7, 0.6827360391616821, 0.8707360029220581
2, 1, 0.6883960366249084, 0.8473464846611023
2, 2, 0.6955956816673279, 0.8268205523490906
3, 4, 0.651221752166748, 1.0299203395843506
3, 3, 0.7240033745765686, 0.7295944690704346
3, 11, 0.7177370190620422, 0.6987470388412476
3, 9, 0.7381470203399658, 0.6635957956314087
3, 7, 0.7376134991645813, 0.6644032001495361
3, 6, 0.6936964392662048, 0.7289827466011047
3, 10, 0.7227879166603088, 0.7358645796775818
4, 3, 0.7403237223625183, 0.6703597903251648
4, 4, 0.7292354106903076, 0.6880187392234802
4, 9, 0.7510034441947937, 0.6360790133476257
4, 8, 0.7505906820297241, 0.6058295369148254
4, 7, 0.7540190815925598, 0.6072077751159668
4, 2, 0.7379601001739502, 0.6560076475143433
4, 6, 0.7159730792045593, 0.6625511646270752
5, 4, 0.7503944635391235, 0.6375883221626282
5, 11, 0.7406998872756958, 0.6383081078529358
5, 3, 0.7513599991798401, 0.6520836353302002
5, 5, 0.7528018951416016, 0.645001232624054
5, 1, 0.7418540120124817, 0.6624104976654053
5, 7, 0.7584858536720276, 0.5964623689651489
5, 2, 0.7579033374786377, 0.611427366733551
