1, 2, 0.9040816426277161, 0.45555731654167175
1, 14, 0.7602313160896301, 0.7422248125076294
1, 9, 0.7076101303100586, 0.9716281890869141
1, 7, 0.8418708443641663, 0.6556520462036133
1, 22, 0.6000000238418579, 1.3476505279541016
1, 11, 0.8532910346984863, 0.7613018155097961
1, 24, 0.7055214643478394, 1.302027940750122
1, 17, 0.6698821187019348, 0.9354315400123596
1, 12, 0.807692289352417, 0.7069105505943298
1, 20, 0.8268746733665466, 0.6954153180122375
1, 15, 0.8108668327331543, 0.5632337331771851
1, 3, 0.7912843823432922, 0.727522075176239
1, 13, 0.8656716346740723, 0.35471853613853455
1, 1, 0.7305606007575989, 0.9834451079368591
1, 10, 0.8225508332252502, 0.720022976398468
1, 18, 0.8893616795539856, 0.36214014887809753
1, 23, 0.9583199620246887, 0.20415209233760834
1, 21, 0.9248747825622559, 0.2790393531322479
1, 0, 0.836662232875824, 0.5896937251091003
1, 19, 0.9145167469978333, 0.3524167239665985
1, 6, 0.6073517203330994, 1.236336588859558
1, 5, 0.6261022686958313, 1.1828128099441528
1, 16, 0.9828693866729736, 0.13343381881713867
1, 8, 0.8497521877288818, 0.4521303176879883
1, 4, 0.9633861184120178, 0.19547602534294128
2, 17, 0.8745980858802795, 0.5282899141311646
2, 24, 0.7239263653755188, 0.886681318283081
2, 12, 0.879230797290802, 0.4464055895805359
2, 18, 0.95241779088974, 0.16873672604560852
2, 20, 0.89682936668396, 0.39345937967300415
2, 1, 0.8571428656578064, 0.5556960105895996
2, 9, 0.8838451504707336, 0.5242370963096619
2, 2, 0.9666666388511658, 0.16593503952026367
2, 11, 0.9000793099403381, 0.46340954303741455
2, 10, 0.8733826279640198, 0.49770238995552063
2, 3, 0.8686926364898682, 0.4455992579460144
2, 0, 0.9169995784759521, 0.3463386297225952
2, 6, 0.7543859481811523, 0.8627155423164368
2, 21, 0.9434474110603333, 0.22636961936950684
2, 22, 0.873758852481842, 0.6565420627593994
2, 4, 0.9885743856430054, 0.08025190234184265
2, 15, 0.8871837258338928, 0.35285770893096924
2, 16, 0.9951820373535156, 0.033841945230960846
2, 19, 0.9545629620552063, 0.17327871918678284
2, 13, 0.9606512784957886, 0.2038096785545349
2, 23, 0.984289824962616, 0.07974983006715775
2, 14, 0.8532028198242188, 0.49563103914260864
2, 7, 0.8040089011192322, 0.6190647482872009
2, 8, 0.9030359387397766, 0.33227986097335815
2, 5, 0.8059964776039124, 0.8877206444740295
3, 5, 0.8977072238922119, 0.4575047194957733
3, 10, 0.8872458338737488, 0.368278443813324
3, 18, 0.9705995917320251, 0.11317955702543259
3, 0, 0.9458499550819397, 0.2146216481924057
3, 15, 0.9232683777809143, 0.2611195743083954
3, 24, 0.8926380276679993, 0.43565869331359863
3, 7, 0.8485523462295532, 0.4547812342643738
3, 6, 0.798663318157196, 0.6729685068130493
3, 3, 0.91399085521698, 0.2867988646030426
3, 12, 0.8953846096992493, 0.36207762360572815
3, 11, 0.9341792464256287, 0.3033663034439087
3, 2, 0.974829912185669, 0.11092856526374817
3, 1, 0.8987341523170471, 0.34105968475341797
3, 9, 0.9345794320106506, 0.2962379455566406
3, 22, 0.9092198610305786, 0.43899548053741455
3, 20, 0.9275289177894592, 0.2569325566291809
3, 19, 0.960338830947876, 0.15235094726085663
3, 14, 0.8941280841827393, 0.38716480135917664
3, 8, 0.910780668258667, 0.2856157124042511
3, 17, 0.938906729221344, 0.24794155359268188
3, 16, 1.0, 0.0067412713542580605
3, 23, 0.980442464351654, 0.07046853005886078
3, 4, 0.9981822967529297, 0.027797680348157883
3, 21, 0.957429051399231, 0.16921387612819672
3, 13, 0.9796472191810608, 0.09702903032302856
4, 1, 0.9547920227050781, 0.22712235152721405
4, 2, 0.9823129177093506, 0.07749201357364655
4, 6, 0.8329156041145325, 0.5604353547096252
